"detica_specificinvestmentprogrammeSet", "detica_detica_specificinvestmentprogramme_optevia_project_specificbusinessrequirement", "detica_detica_specificinvestmentprogramme_optevia_project_spec00"
"detica_salaryabovethresholdSet", "detica_detica_salaryabovethreshold_optevia_project_newjobaveragesalaryabovethreshold", "detica_detica_salaryabovethreshold_optevia_project_newjobavera00"
"TeamSet", "detica_team_detica_specialistdeliveryprovider_overseasmanagementteamid", "detica_team_detica_specialistdeliveryprovider_overseasmanageme00"
"detica_accesstoresourcesSet", "detica_detica_accesstoresources_optevia_project_accesstoresources", "detica_detica_accesstoresources_optevia_project_accesstoresour00"
"detica_proximitytosupplierSet", "detica_detica_proximitytosupplier_optevia_project_proximitytosupplier", "detica_detica_proximitytosupplier_optevia_project_proximitytos00"
"optevia_projectorganisationSet", "detica_detica_investorquality_optevia_projectorganisation_investorquality", "detica_detica_investorquality_optevia_projectorganisation_inve00"
"optevia_organisationorganisationtypeSet", "optevia_organisationorganisationtype_PrincipalObjectAttributeAccesses", "optevia_organisationorganisationtype_PrincipalObjectAttributeA00"
"detica_orderadvisorresourceSet", "detica_detica_ordermarketresource_detica_orderadvisorresource_ordermarketresourceid", "detica_detica_ordermarketresource_detica_orderadvisorresource_00"
"optevia_fdiaftercarevisittaskeventscoreSet", "optevia_fdiaftercarevisittaskeventscore_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisittaskeventscore_PrincipalObjectAttribu00"
"detica_investorcredibilitySet", "detica_detica_investorcredibility_optevia_project_investorcredibility", "detica_detica_investorcredibility_optevia_project_investorcred00"
"detica_projectbringsnewworldSet", "detica_detica_projectbringsnewworld_optevia_project_projectbringsnewworld", "detica_detica_projectbringsnewworld_optevia_project_projectbri00"
"TransactionCurrencySet", "optevia_fdiaftercarevisit_transactioncurrency_transactioncurrencyid", "optevia_fdiaftercarevisit_transactioncurrency_transactioncurre00"
"detica_investmentabovethresholdSet", "detica_detica_investmentabovethreshold_optevia_project_investmentabovethreshold", "detica_detica_investmentabovethreshold_optevia_project_investm00"
"detica_investmentabovethresholdSet", "detica_investmentabovethreshold_PrincipalObjectAttributeAccesses", "detica_investmentabovethreshold_PrincipalObjectAttributeAccess00"
"optevia_employeerangeSet", "detica_optevia_employeerange_contact_unqualifiedparentorgemployeerange", "detica_optevia_employeerange_contact_unqualifiedparentorgemplo00"
"optevia_employeerangeSet", "detica_optevia_employeerange_contact_unqualifiedorganisationemployeesrange", "detica_optevia_employeerange_contact_unqualifiedorganisationem00"
"ContactSet", "detica_optevia_turnoverrange_contact_unqualifiedorganisationturnoverrange", "detica_optevia_turnoverrange_contact_unqualifiedorganisationtu00"
"ContactSet", "detica_optevia_employeerange_contact_unqualifiedorganisationemployeesrange", "detica_optevia_employeerange_contact_unqualifiedorganisationem00"
"ContactSet", "detica_optevia_employeerange_contact_unqualifiedparentorgemployeerange", "detica_optevia_employeerange_contact_unqualifiedparentorgemplo00"
"ContactSet", "detica_optevia_turnoverrange_contact_unqualifiedparentorgturnoverrange", "detica_optevia_turnoverrange_contact_unqualifiedparentorgturno00"
"optevia_programmeinternalprojectSet", "optevia_programmeinternalproject_PrincipalObjectAttributeAccesses", "optevia_programmeinternalproject_PrincipalObjectAttributeAcces00"
"BulkDeleteFailureSet", "detica_investmentstrategicpoliticalimportance_BulkDeleteFailures", "detica_investmentstrategicpoliticalimportance_BulkDeleteFailur00"
"PrincipalObjectAttributeAccessSet", "optevia_eventserviceproviderrole_PrincipalObjectAttributeAccesses", "optevia_eventserviceproviderrole_PrincipalObjectAttributeAcces00"
"PrincipalObjectAttributeAccessSet", "detica_investmentdeliverypartnerrole_PrincipalObjectAttributeAccesses", "detica_investmentdeliverypartnerrole_PrincipalObjectAttributeA00"
"PrincipalObjectAttributeAccessSet", "detica_projectinvestmentdeliverypartner_PrincipalObjectAttributeAccesses", "detica_projectinvestmentdeliverypartner_PrincipalObjectAttribu00"
"PrincipalObjectAttributeAccessSet", "optevia_projectorganisationrole_PrincipalObjectAttributeAccesses", "optevia_projectorganisationrole_PrincipalObjectAttributeAccess00"
"PrincipalObjectAttributeAccessSet", "optevia_interactioncommunicationchannel_PrincipalObjectAttributeAccesses", "optevia_interactioncommunicationchannel_PrincipalObjectAttribu00"
"PrincipalObjectAttributeAccessSet", "optevia_fdiaftercarevisittaskpriority_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisittaskpriority_PrincipalObjectAttribute00"
"PrincipalObjectAttributeAccessSet", "detica_projectcompetitorlocation_PrincipalObjectAttributeAccesses", "detica_projectcompetitorlocation_PrincipalObjectAttributeAcces00"
"PrincipalObjectAttributeAccessSet", "optevia_fdiaftercarevisitserviceprovider_PrincipalObjectAttributeAccesses", "optevia_fdiaftercarevisitserviceprovider_PrincipalObjectAttrib00"
"PrincipalObjectAttributeAccessSet", "optevia_communicationpreference_PrincipalObjectAttributeAccesses", "optevia_communicationpreference_PrincipalObjectAttributeAccess00"
"PrincipalObjectAttributeAccessSet", "optevia_programmeinternalproject_PrincipalObjectAttributeAccesses", "optevia_programmeinternalproject_PrincipalObjectAttributeAcces00"
